ReferenceYear,FacilityName,FacilityProvince,latitude,longitude,CO2,CH4,TotalEmissions
2022,Wapiti 13-05-067-08W6 BTY,Alberta,54.77609,-119.19216,24740.9562,180.26805,30307.64165
2022,Wapiti 13-05-067-08W6 BTY,Alberta,54.77609,-119.19216,5.90312,252.66042,7080.39488
2022,Copper Mountain Mine,British Columbia,49.34556,-120.51,2552.511,0.05679,2581.51802
2022,Copper Mountain Mine,British Columbia,49.34556,-120.51,79951.615,4.863,80258.704
2022,Copper Mountain Mine,British Columbia,49.34556,-120.51,0,2.877,80.556
2022,Pioneer 2 Liquids Extraction Plant,Alberta,57.3388,-111.7422,6333.09754,25.21576,7061.61877
2022,Pioneer 2 Liquids Extraction Plant,Alberta,57.3388,-111.7422,0.00239,0.45224,12.66511
2022,Pioneer 2 Liquids Extraction Plant,Alberta,57.3388,-111.7422,3080.16462,0.05886,3086.02885
2022,BONAVISTA STRACHAN 05-34-037-08W5,Alberta,52.22249,-115.06978,0.0696,1.1105,31.1636
2022,BONAVISTA STRACHAN 05-34-037-08W5,Alberta,52.22249,-115.06978,30027.9619,256.7342,38005.557
2022,BONAVISTA STRACHAN 05-34-037-08W5,Alberta,52.22249,-115.06978,4.2522,69.479,1949.6642
2022,The Black Velvet Distilling Company,Alberta,49.7137,-112.79537,12252.96,0.2428,12317.1309
2022,The Black Velvet Distilling Company,Alberta,49.7137,-112.79537,45.45,0.001,46.273
2022,07-25-77-12-W6M,Alberta,55.6986,-119.7151,0,0.3088,8.6464
2022,07-25-77-12-W6M,Alberta,55.6986,-119.7151,9902.1613,80.2264,12567.1475
2022,07-25-77-12-W6M,Alberta,55.6986,-119.7151,2.255497,0.000067,2.261878
2022,07-29-78-11-W6M,Alberta,55.7868,-119.66504,806.2874,1.3717,845.119
2022,07-29-78-11-W6M,Alberta,55.7868,-119.66504,0,9.3217,261.0076
2022,07-29-78-11-W6M,Alberta,55.7868,-119.66504,16588.9,124.8,20427.8
2022,07-29-78-11-W6M,Alberta,55.7868,-119.66504,3.195097,0.000095,3.204117
2022,Ethel Connector 04-26,Alberta,54.82317,-115.1171,3723.5307,15.1185,4148.5977
2022,Ethel Connector 04-26,Alberta,54.82317,-115.1171,0.4719,6.8848,193.2463
2022,Ethel Connector 04-26,Alberta,54.82317,-115.1171,7552.4199,11.2915,8110.9774
2022,Ethel Connector 04-26,Alberta,54.82317,-115.1171,0.4113,6.0003,168.4197
2022,Electric Utility - Generation - Remote Site,Alberta,50.09268,-110.7359,1.239281,62.91504,1762.860401
2022,Electric Utility - Generation - Remote Site,Alberta,50.09268,-110.7359,227727.587,16.7302,229753.7556
2022,Electric Utility - Generation - Remote Site,Alberta,50.09268,-110.7359,0,,442.728
2022,Electric Utility - Generation - Remote Site,Alberta,50.09268,-110.7359,0.000125,0.00636,0.178205
2022,Saturn Comp Stn 09-27,British Columbia,55.87801,-120.56138,1385.8283,7.3659,1592.7625
2022,Saturn Comp Stn 09-27,British Columbia,55.87801,-120.56138,0.6653,87.5891,2453.1601
2022,Saturn Comp Stn 09-27,British Columbia,55.87801,-120.56138,13073.4444,43.4352,14396.0275
2022,Saturn Comp Stn 09-27,British Columbia,55.87801,-120.56138,0.0013,0.2039,5.7105
2022,Sunrise Gas Plant 04-26-078-17W6,British Columbia,55.78331,-120.53011,6008.5094,36.2454,7026.4281
2022,Sunrise Gas Plant 04-26-078-17W6,British Columbia,55.78331,-120.53011,0.0665,8.8842,248.8241
2022,Sunrise Gas Plant 04-26-078-17W6,British Columbia,55.78331,-120.53011,4239.5416,13.8991,4664.4914
2022,Sunrise Gas Plant 04-26-078-17W6,British Columbia,55.78331,-120.53011,0.0036,0.5954,16.6748
2022,Usine St-Hyacinthe,Quebec,45.646,-72.9578,11360,0.224,11419.272
2022,Usine St-Hyacinthe,Quebec,45.646,-72.9578,0,,261.0213
2022,West Beg c-34-C/94-G-1,British Columbia,57.032,-122.3,1206.2868,6.0846,1377.2386
2022,West Beg c-34-C/94-G-1,British Columbia,57.032,-122.3,0.1764,9.4454,264.6476
2022,West Beg c-34-C/94-G-1,British Columbia,57.032,-122.3,9743.4989,9.4897,10075.4075
2022,BUNGE CANADA - WAINWRIGHT PLANT,Alberta,52.8292,-110.8592,7523.38,0.147,7562.211
2022,BUNGE CANADA - WAINWRIGHT PLANT,Alberta,52.8292,-110.8592,6.784,0,6.784
2022,Kaybob 05-33 Gas Battery,Alberta,54.29331,-116.58191,91.9243,0.43726,104.20998
2022,Kaybob 05-33 Gas Battery,Alberta,54.29331,-116.58191,0,2.06932,57.94096
2022,Kaybob 05-33 Gas Battery,Alberta,54.29331,-116.58191,46118.156,126.67648,49979.80879
2022,Kaybob 05-33 Gas Battery,Alberta,54.29331,-116.58191,10.26646,591.79838,16580.6211
2022,Cypress Thorsby 7-14-49-1W5,Alberta,53.22672,-114.03437,0.116,5.005,140.256
2022,Cypress Thorsby 7-14-49-1W5,Alberta,53.22672,-114.03437,9336.2637,25.4084,10110.2124
2022,Cypress Thorsby 7-14-49-1W5,Alberta,53.22672,-114.03437,5.8916,42.5731,1197.9384
2022,"Hinton Wood Products, a division of West Fraser Mills Ltd.",Alberta,53.4027,-117.5993,0.1455,4.0348,113.1199
2022,"Hinton Wood Products, a division of West Fraser Mills Ltd.",Alberta,53.4027,-117.5993,5807.0433,2.5548,6360.1357
2022,"Hinton Wood Products, a division of West Fraser Mills Ltd.",Alberta,53.4027,-117.5993,2808.9971,0.3403,2846.218
2022,Barrier Hydro Plant,Alberta,51.03418,-115.04094,0.096277,0.000003,0.097156
2022,Barrier Hydro Plant,Alberta,51.03418,-115.04094,10.691657,0.000737,10.743298
2022,Bearspaw Hydro Plant,Alberta,51.101,-114.2819,0.125786,0.000004,0.126693
2022,Bearspaw Hydro Plant,Alberta,51.101,-114.2819,13.981397,0.000964,14.048934
2022,Bighorn Hydro Plant,Alberta,52.30835,-116.32327,19.549485,0.000336,19.904188
2022,Bighorn Hydro Plant,Alberta,52.30835,-116.32327,28.084511,0.00547,28.404091
2022,Brazeau Hydro Plant,Alberta,52.91,-115.375,10.615961,0.000266,10.729939
2022,Brazeau Hydro Plant,Alberta,52.91,-115.375,85.838207,0.016359,86.796049
2022,Cascade Hydro Plant,Alberta,51.2,-115.502,1.17198,0.000018,1.194214
2022,Cascade Hydro Plant,Alberta,51.2,-115.502,14.769758,0.001041,14.838656
2022,Ghost Hydro Plant,Alberta,51.218,-114.707,13.693038,0.000272,13.769024
2022,Ghost Hydro Plant,Alberta,51.218,-114.707,47.294703,0.003233,47.529387
2022,Horseshoe Hydro Plant,Alberta,51.118,-115.034,0.106329,0.000003,0.107208
2022,Horseshoe Hydro Plant,Alberta,51.118,-115.034,11.514091,0.000794,11.569713
2022,Interlakes Hydro Plant,Alberta,50.633,-115.139,0.035455,0.000001,0.035748
2022,Interlakes Hydro Plant,Alberta,50.633,-115.139,4.112175,0.000283,4.132024
2022,Kananaskis Hydro Plant,Alberta,51.097,-115.057,24.342226,0.000478,24.47486
2022,Kananaskis Hydro Plant,Alberta,51.097,-115.057,15.626267,0.001077,15.701738
2022,Pocaterra Hydro Plant,Alberta,50.699,-115.119,0.112827,0.000004,0.113734
2022,Pocaterra Hydro Plant,Alberta,50.699,-115.119,12.336526,0.00085,12.396366
2022,Rundle Hydro Plant,Alberta,51.088,-115.373,1.053637,0.000017,1.073988
2022,Rundle Hydro Plant,Alberta,51.088,-115.373,20.513553,0.001446,20.609691
2022,Spray Hydro Plant,Alberta,51.074,-115.402,2.526108,0.000042,2.572069
2022,Spray Hydro Plant,Alberta,51.074,-115.402,45.953144,0.00324,46.168149
2022,Castle Wind Farm,Alberta,49.515,-114.026,8.771099,0.000412,8.88254
2022,Cowley Wind Farm,Alberta,49.562,-114.108,8.109586,0.000322,8.238117
2022,Sinnott Wind Farm,Alberta,49.532,-114.002,2.220472,0.0001,2.251097
2022,Summerview 1 Wind Farm,Alberta,49.582,-113.793,27.888143,0.001105,28.330098
2022,Taylor Hydro Plant,Alberta,49.333,-112.887,1.501445,0.000044,1.505592
2022,Taylor Hydro Plant,Alberta,49.333,-112.887,16.604075,0.001103,16.679479
2022,Centre Hospitalier de l'Université de Montréal,Quebec,45.51151,-73.5573,23562.75944,0.47015,23699.22284
2022,Centre Hospitalier de l'Université de Montréal,Quebec,45.51151,-73.5573,0,,195.17116
2022,Duvernay Kaybob Complex,Alberta,54.39575,-116.94479,11282.3727,17.3903,11818.4851
2022,Duvernay Kaybob Complex,Alberta,54.39575,-116.94479,0.9093,36.7142,1028.9069
2022,Duvernay Kaybob Complex,Alberta,54.39575,-116.94479,32805.1007,180.0503,38401.3661
2022,Duvernay Kaybob Complex,Alberta,54.39575,-116.94479,0.403,29.1138,815.5894
2022,WASKAHIGAN MGS 10-29-062-23W5,Alberta,54.3953,-117.41744,939.6788,1.0055,971.9403
2022,WASKAHIGAN MGS 10-29-062-23W5,Alberta,54.3953,-117.41744,1.7753,82.0436,2298.9961
2022,WASKAHIGAN MGS 10-29-062-23W5,Alberta,54.3953,-117.41744,9048.9447,43.9031,10869.0225
2022,WASKAHIGAN MGS 10-29-062-23W5,Alberta,54.3953,-117.41744,4.6405,11.8549,336.5777
2022,Virginia Hills Oil MWB 04-12,Alberta,54.69238,-115.8381,79.6069,0.37867,90.24676
2022,Virginia Hills Oil MWB 04-12,Alberta,54.69238,-115.8381,0,1.0485,29.358
2022,Virginia Hills Oil MWB 04-12,Alberta,54.69238,-115.8381,13508.641,17.27798,14093.92474
2022,Virginia Hills Oil MWB 04-12,Alberta,54.69238,-115.8381,12.50451,63.66598,1795.15195
2022,Rush Lake 2 Thermal Plant 16-03-048-21W3,Saskatchewan,53.11622,-108.98205,1365.38366,7.65076,1582.80084
2022,Rush Lake 2 Thermal Plant 16-03-048-21W3,Saskatchewan,53.11622,-108.98205,0.30717,10.792,302.48317
2022,Rush Lake 2 Thermal Plant 16-03-048-21W3,Saskatchewan,53.11622,-108.98205,260684.1845,4.98714,261203.1215
2022,Rush Lake 2 Thermal Plant 16-03-048-21W3,Saskatchewan,53.11622,-108.98205,14.31657,0.00036,14.35845
2022,Rush Lake 2 Thermal Plant 16-03-048-21W3,Saskatchewan,53.11622,-108.98205,1.10349,80.51186,2255.43557
2022,Brampton Civic Hospital,Ontario,43.75055,-79.71641,19165.96,0.373372,19269.30036
2022,TERMINAL DE MONTREAL-EST,Quebec,45.6413,-73.5322,11992.129,30.1237,12869.9896
2022,TERMINAL DE MONTREAL-EST,Quebec,45.6413,-73.5322,8.605,0.0004,8.9607
2022,Red Lake Operation,Ontario,51.0597,-93.74407,21916.708,0.425,22045.208
2022,Red Lake Operation,Ontario,51.0597,-93.74407,415.432,,415.432
2022,Red Lake Operation,Ontario,51.0597,-93.74407,9165.657,1.104,9216.818445
2022,Red Lake Operation,Ontario,51.0597,-93.74407,0,0.000527,0.112541
2022,LET RAGUENEAU,Quebec,49.16077,-68.48379,164.1,0.00038,164.64064
2022,LET RAGUENEAU,Quebec,49.16077,-68.48379,317.3,0.022,352.366
2022,LET RAGUENEAU,Quebec,49.16077,-68.48379,0,541.85,15172.62389
2022,Rmp Waskahigan 12-07-064-23w5,Alberta,54.52509,-117.4767,82.8724,0,82.8724
2022,Rmp Waskahigan 12-07-064-23w5,Alberta,54.52509,-117.4767,5.5284,64.3097,1806.2
2022,Rmp Waskahigan 12-07-064-23w5,Alberta,54.52509,-117.4767,22462.3244,60.4246,24302.9047
2022,Rmp Waskahigan 12-07-064-23w5,Alberta,54.52509,-117.4767,32.3927,369.0877,10366.8483
2022,02-26 Gas Plant,Alberta,53.51387,115.65692,0.4282,0.0023,0.4926
2022,02-26 Gas Plant,Alberta,53.51387,115.65692,10930.4824,29.1306,11817.8217
2022,02-26 Gas Plant,Alberta,53.51387,115.65692,0.0172,0.1904,5.3484
2022,Willesden Green 14-05,Alberta,52.85639,-115.2763,174.40467,1.099142,205.550851
2022,Willesden Green 14-05,Alberta,52.85639,-115.2763,0,1.2643,35.4004
2022,Willesden Green 14-05,Alberta,52.85639,-115.2763,10189.6294,18.3039,11406.445
2022,Willesden Green 14-05,Alberta,52.85639,-115.2763,0,67.6553,1894.3484
2022,North Pine Liquid Separation,British Columbia,56.57189,-121.13751,2551.83377,0.00313,2553.01056
2022,North Pine Liquid Separation,British Columbia,56.57189,-121.13751,0.10056,18.1629,508.66176
2022,North Pine Liquid Separation,British Columbia,56.57189,-121.13751,27559.64977,0.51699,27696.43359
2022,North Pine Liquid Separation,British Columbia,56.57189,-121.13751,47.604,0.002,47.925
2022,North Pine Liquid Separation,British Columbia,56.57189,-121.13751,0.00002,0.21148,5.92146
2022,HUSKY ABERFELDY 8-1-50-27,Saskatchewan,53.28347,-109.81154,0,132.27001,3703.56028
2022,HUSKY ABERFELDY 8-1-50-27,Saskatchewan,53.28347,-109.81154,8230.5,0.16578,8277.16819
2022,HUSKY ABERFELDY 8-1-50-27,Saskatchewan,53.28347,-109.81154,0,46.8827,1312.7156
2022,Pointes-Aux-Trembles CO2 Plant,Quebec,45.6387,-73.5188,8.25,,8.25
2022,Pointes-Aux-Trembles CO2 Plant,Quebec,45.6387,-73.5188,40749.81,45.46,42022.69
2022,Fort Saskatchewan CO2 Plant,Alberta,53.72126,-113.17954,1405,0.027,1412.116
2022,Fort Saskatchewan CO2 Plant,Alberta,53.72126,-113.17954,1625,,1625
2022,Fort Saskatchewan CO2 Plant,Alberta,53.72126,-113.17954,14093.56,5.32,14242.52
2022,Highvale Sour Gas Plant 10-04,Alberta,53.3743,-114.5279,7759.9982,21.5728,8366.1301
2022,Highvale Sour Gas Plant 10-04,Alberta,53.3743,-114.5279,0.2304,5.6274,157.7976
2022,Highvale Sour Gas Plant 10-04,Alberta,53.3743,-114.5279,14930.2708,19.0384,16216.211
2022,Highvale Sour Gas Plant 10-04,Alberta,53.3743,-114.5279,1.0699,9.5172,267.5515
2022,UNITY PLANT,Saskatchewan,52.4294,-109.1111,26710.74,0.51993,26847.61144
2022,UNITY PLANT,Saskatchewan,52.4294,-109.1111,61.711,0.01941,63.28268
2022,BlackGold SAGD Sec14-76-07W4,Alberta,55.58276,-110.97928,3247.7495,12.9095,3610.5405
2022,BlackGold SAGD Sec14-76-07W4,Alberta,55.58276,-110.97928,7.1014,7.572,219.1174
2022,BlackGold SAGD Sec14-76-07W4,Alberta,55.58276,-110.97928,202096.1354,3.7797,202507.512
2022,BlackGold SAGD Sec14-76-07W4,Alberta,55.58276,-110.97928,188.9704,0.011,190.6034
2022,BlackGold SAGD Sec14-76-07W4,Alberta,55.58276,-110.97928,0.7613,25.4406,713.0981
2022,Usine LSR - Train #2,Quebec,45.65763,-73.52883,3050.14,0.04,3051.472
2022,Usine LSR - Train #2,Quebec,45.65763,-73.52883,1.34,81.96,2296.22
2022,Usine LSR - Train #2,Quebec,45.65763,-73.52883,2569,2.6,2659.926
2022,Usine LSR - Train #2,Quebec,45.65763,-73.52883,4.93,302.82,8483.89
2022,Wargen Comp Stn D-056-C,British Columbia,57.29792,-121.31563,0.04,0.86,24.12
2022,Wargen Comp Stn D-056-C,British Columbia,57.29792,-121.31563,12249.84,39.22,13443.4
2022,Wargen Comp Stn D-056-C,British Columbia,57.29792,-121.31563,1.93,15.76,443.21
2022,ArcelorMittal Contrecoeur Est,Quebec,45.82055,-73.26362,94040.04,1.85254,94529.61162
2022,ArcelorMittal Contrecoeur Est,Quebec,45.82055,-73.26362,822975.33,16.11,823426.41
2022,ArcelorMittal Contrecoeur Est,Quebec,45.82055,-73.26362,2285.85,0.396,2522.506
2022,Varennes Plant,Quebec,45.7078,-73.4242,56198.97,1.159,56504.7165
2022,Varennes Plant,Quebec,45.7078,-73.4242,95.5473,0.00359,95.86777
2022,BITUMAR,Quebec,45.6333,-73.5168,6054,0.119,6086.482
2022,BITUMAR,Quebec,45.6333,-73.5168,2997,3.5,3095
2022,Patterson Creek Gas Plant 11-21,Alberta,54.72934,-118.3932,3607.0075,3.8849,3731.3667
2022,Patterson Creek Gas Plant 11-21,Alberta,54.72934,-118.3932,1.6211,18.9769,532.9743
2022,Patterson Creek Gas Plant 11-21,Alberta,54.72934,-118.3932,56866.9268,270.1189,65415.367
2022,Patterson Creek Gas Plant 11-21,Alberta,54.72934,-118.3932,4.1632,49.5696,1392.112
2022,SemCAMS Gold Creek 11-02,Alberta,54.85974,-118.34666,232.1602,1.1289,264.8029
2022,SemCAMS Gold Creek 11-02,Alberta,54.85974,-118.34666,3.0137,29.1698,819.7681
2022,SemCAMS Gold Creek 11-02,Alberta,54.85974,-118.34666,32273.8881,175.2814,40297.4518
2022,SemCAMS Gold Creek 11-02,Alberta,54.85974,-118.34666,1.0313,11.4545,321.7573
2022,Elmworth 2-23 Bty,Alberta,54.89606,-118.34038,225.065,1.1075,257.082
2022,Elmworth 2-23 Bty,Alberta,54.89606,-118.34038,2.0005,20.9534,588.6957
2022,Elmworth 2-23 Bty,Alberta,54.89606,-118.34038,10429.1638,79.9864,12941.1765
2022,Elmworth 2-23 Bty,Alberta,54.89606,-118.34038,0.281,8.6936,243.7018
2022,Usine de Valleyfield,Quebec,45.2624,-74.1039,11004.265,0.216594,11061.55201
2022,Usine de Valleyfield,Quebec,45.2624,-74.1039,493.993,,493.993
2022,Usine de Valleyfield,Quebec,45.2624,-74.1039,22.158,0.009391,22.529863
2022,Calgary Composting Facility,Alberta,50.94282,-113.9323,3.9,0,4.165
2022,Calgary Composting Facility,Alberta,50.94282,-113.9323,853.9,0.0424,888.8482
2022,Calgary Composting Facility,Alberta,50.94282,-113.9323,0,468.1228,22356.9454
2022,Kakwa 14-18-064-05W6,Alberta,54.5428,-118.743,4702.1,23.7,5365.7
2022,Kakwa 14-18-064-05W6,Alberta,54.5428,-118.743,0.1,11.1,310.9
2022,Kakwa 14-18-064-05W6,Alberta,54.5428,-118.743,28373,207.6,37021.3
2022,Kakwa 14-18-064-05W6,Alberta,54.5428,-118.743,0.1,7.3,204.5
2022,Kakwa 05-01-064-06W6,Alberta,54.5054,-118.7796,6062.7,30.3,6911.1
2022,Kakwa 05-01-064-06W6,Alberta,54.5054,-118.7796,0.1,9.1,254.9
2022,Kakwa 05-01-064-06W6,Alberta,54.5054,-118.7796,35635.8,298.4,47224
2022,Kakwa 05-01-064-06W6,Alberta,54.5054,-118.7796,0.1,8.3,232.5
2022,NATT Tools Group Inc.,Ontario,43.2663,-79.829,11042.963,0.18474,11103.01722
2022,Touquoy Mine,Nova Scotia,44.97361,-62.91917,1238.824462,0.027397,1253.153483
2022,Touquoy Mine,Nova Scotia,44.97361,-62.91917,258.14364,,258.14364
2022,Touquoy Mine,Nova Scotia,44.97361,-62.91917,8160.364602,0.974427,8205.639673
2022,Countess Deep Comp Stn 16-14-020-16W4,Alberta,50.70128,-112.10807,7652.186,79.51083,10133.36359
2022,Countess Deep Comp Stn 16-14-020-16W4,Alberta,50.70128,-112.10807,0.19935,19.84028,555.72719
2022,Ante Creek Oil Battery 10-07,Alberta,54.7853,-117.658,656.2437,3.12155,743.95185
2022,Ante Creek Oil Battery 10-07,Alberta,54.7853,-117.658,0.79474,16.37676,459.34402
2022,Ante Creek Oil Battery 10-07,Alberta,54.7853,-117.658,14877.0186,15.19399,15905.66452
2022,Ante Creek Oil Battery 10-07,Alberta,54.7853,-117.658,8.80316,116.95146,3283.44404
2022,Pembalta IV Sour Gas Plant 09-16,Alberta,53.2287,-115.1044,207.3507,1.52184,250.08147
2022,Pembalta IV Sour Gas Plant 09-16,Alberta,53.2287,-115.1044,0.60198,20.81699,583.4777
2022,Pembalta IV Sour Gas Plant 09-16,Alberta,53.2287,-115.1044,7340.94839,84.57924,10445.55706
2022,Pembalta IV Sour Gas Plant 09-16,Alberta,53.2287,-115.1044,93.01905,20.37108,663.40929
2022,Cessford Sweet Gas Plant 02-08-024-12W4,Alberta,51.02502,-111.64167,59.67,0.44,71.99
2022,Cessford Sweet Gas Plant 02-08-024-12W4,Alberta,51.02502,-111.64167,0.036,1.98,55.476
2022,Cessford Sweet Gas Plant 02-08-024-12W4,Alberta,51.02502,-111.64167,21999.18,220.56,29192.46
2022,Cessford Sweet Gas Plant 02-08-024-12W4,Alberta,51.02502,-111.64167,0.74,22.2,622.34
2022,Rosa Flora Growers Limited,Ontario,42.95316,-79.58429,19132.58,6.04,20192.1
2022,Rosa Flora Growers Limited,Ontario,42.95316,-79.58429,586.83,0.02,588.556
2022,Carson Creek 15MW,Alberta,54.28493,-115.69845,31459.28353,2.23867,31729.60439
2022,Judy Creek 15MW,Alberta,54.51412,-115.50411,58390.59119,4.19745,58897.43394
2022,Brintnell South Power Generation Plant 13-01-081-23W4,Alberta,55.99704,-113.47398,21027.93928,5.299446,21316.75919
2022,Consumer Foods - Winnipeg,Manitoba,49.8799,-97.0724,13492,0.2607,13564.6486
2022,Consumer Foods - Winnipeg,Manitoba,49.8799,-97.0724,33.7882,0.0001,34.2415
2022,Heavysound 1509,Alberta,54.26778,-116.33694,360.8801,0.4729,375.7113
2022,Heavysound 1509,Alberta,54.26778,-116.33694,0.0172,0.244,6.8492
2022,Heavysound 1509,Alberta,54.26778,-116.33694,11725.3979,116.8942,15315.2695
2022,Heavysound 1509,Alberta,54.26778,-116.33694,1.1665,16.5114,463.4857
2022,Kakwa 01-13-063-05W6,Alberta,54.4453,-118.6076,424.7,2.3,489.1
2022,Kakwa 01-13-063-05W6,Alberta,54.4453,-118.6076,0,1.1,30.8
2022,Kakwa 01-13-063-05W6,Alberta,54.4453,-118.6076,11322.6,78.6,13761.9
2022,Kakwa 01-13-063-05W6,Alberta,54.4453,-118.6076,0.7,33,924.7
2022,Usine Mirabel,Quebec,45.6873,-74.0199,10196.4,0.2003,10249.1784
2022,Usine Mirabel,Quebec,45.6873,-74.0199,0,,21.164
2022,Usine Mirabel,Quebec,45.6873,-74.0199,83.642,0.015,85.387
2022,Centre d'épuration Rive-Sud (CERS),Quebec,45.5837,-73.4862,768.9,0.0017,771.2531
2022,Centre d'épuration Rive-Sud (CERS),Quebec,45.5837,-73.4862,0,0.121,35441.573
2022,Centre d'épuration Rive-Sud (CERS),Quebec,45.5837,-73.4862,0,44.089,2592.882
2022,City of Prince Albert Landfill,Saskatchewan,53.2315,-105.7886,310.3,0.01,310.58
2022,City of Prince Albert Landfill,Saskatchewan,53.2315,-105.7886,0,1018.45,28675.6
2022,Northern Landfill Inc.,Saskatchewan,52.2639,-106.6522,361.44,0.09,366.345
2022,Northern Landfill Inc.,Saskatchewan,52.2639,-106.6522,992,0.12,1019.21
2022,Northern Landfill Inc.,Saskatchewan,52.2639,-106.6522,8115,2489,78779.55
2022,Vista Mine,Alberta,53.40716,-117.3782,50.26,7057.38,197656.9
2022,Vista Mine,Alberta,53.40716,-117.3782,4577.62,0.12,4594.23
2022,Vista Mine,Alberta,53.40716,-117.3782,2.53,,24.737
2022,Vista Mine,Alberta,53.40716,-117.3782,105881.29,3.01,108448.62
2022,District Energy Centre,Alberta,51.04408,-114.05375,0.0044,0.232,6.5004
2022,District Energy Centre,Alberta,51.04408,-114.05375,20448.1209,102.7263,24708.0488
2022,Morrin Ghost Pine Sweet Gas Plant,Alberta,51.6372,-112.866,234.165,0.6432,253.77255
2022,Morrin Ghost Pine Sweet Gas Plant,Alberta,51.6372,-112.866,22319.536,61.30688,24188.43792
2022,Morrin Ghost Pine Sweet Gas Plant,Alberta,51.6372,-112.866,0.932,53.724,1505.204
2022,Huxley Sweet Gas Plant,Alberta,51.9151,-113.3737,144.1634,1.05808,173.87179
2022,Huxley Sweet Gas Plant,Alberta,51.9151,-113.3737,10882.731,29.89248,11793.98404
2022,Huxley Sweet Gas Plant,Alberta,51.9151,-113.3737,0.01945,1.12118,31.41249
2022,Foothills Regional Landfill & Resource Recovery Centre,Alberta,50.64958,-113.97835,1.57,,1.57
2022,Foothills Regional Landfill & Resource Recovery Centre,Alberta,50.64958,-113.97835,469.5599,0.014,470.9059
2022,Foothills Regional Landfill & Resource Recovery Centre,Alberta,50.64958,-113.97835,0,1909.4705,53724.9005
2022,Harmon Valley Sour Gas Plant 03-18-084-17W5,Alberta,56.27719,-116.66553,42827.64824,50.23586,44270.96012
2022,Harmon Valley Sour Gas Plant 03-18-084-17W5,Alberta,56.27719,-116.66553,0.08983,2.62511,73.59291
2022,Harmon Valley Sour Gas Plant 03-18-084-17W5,Alberta,56.27719,-116.66553,23337.78045,29.02404,25311.20657
2022,Harmon Valley Sour Gas Plant 03-18-084-17W5,Alberta,56.27719,-116.66553,0.365,0.932,26.461
2022,PAPIERS WHITE BIRCHmc - DIVISION PAPIER MASSON LTÉE,Quebec,45.5417,-75.425,12735.01,0.2501,12801.2933
2022,PAPIERS WHITE BIRCHmc - DIVISION PAPIER MASSON LTÉE,Quebec,45.5417,-75.425,255.64,0.0505,280.6708
2022,City of Cornwall Landfill Site,Ontario,45.0343,-74.8071,0.00757,0,0.007835
2022,City of Cornwall Landfill Site,Ontario,45.0343,-74.8071,375.72,0.0102,376.7476
2022,City of Cornwall Landfill Site,Ontario,45.0343,-74.8071,0,1615.24,45226.72
2022,Calgary Wallboard Plant,Alberta,50.9938,-113.99,29171.56,0.57,29320.02
2022,Calgary Wallboard Plant,Alberta,50.9938,-113.99,316.08,0.09,323.9
2022,Route Gas Plant 07-09-062-08W6M,Alberta,54.34668,-119.13431,712.3085,3.7588,820.5759
2022,Route Gas Plant 07-09-062-08W6M,Alberta,54.34668,-119.13431,0.0195,0.5668,15.8899
2022,Route Gas Plant 07-09-062-08W6M,Alberta,54.34668,-119.13431,36701.3242,100.5432,39763.9378
2022,Route Gas Plant 07-09-062-08W6M,Alberta,54.34668,-119.13431,0.2027,5.838,163.6667
2022,House Mountain GP 1-8-70-10W5,Alberta,55.04142,-115.47912,1679.423,11.68104,2007.24896
2022,House Mountain GP 1-8-70-10W5,Alberta,55.04142,-115.47912,7817.985,3.321137,7911.733676
2022,House Mountain GP 1-8-70-10W5,Alberta,55.04142,-115.47912,0,50.3589,1410.0492
2022,Gilby Sweet Gas Plant 01-04,Alberta,52.58315,-114.36475,10236.2637,27.4169,11071.4059
2022,Gilby Sweet Gas Plant 01-04,Alberta,52.58315,-114.36475,19.0334,70.1725,1983.8634
2022,Garrington 03-03-35-04 W5,Alberta,51.9716,-114.4925,268.55062,1.17886,301.68855
2022,Garrington 03-03-35-04 W5,Alberta,51.9716,-114.4925,1.11024,64.94717,1819.631
2022,Garrington 03-03-35-04 W5,Alberta,51.9716,-114.4925,23991.8014,215.47749,30621.73382
2022,Garrington 03-03-35-04 W5,Alberta,51.9716,-114.4925,22.68143,198.94108,5593.03167
2022,LOCHEND 03-20-027-03W5,Alberta,51.31643,-114.39142,64.91718,0.29302,73.15354
2022,LOCHEND 03-20-027-03W5,Alberta,51.31643,-114.39142,0.94076,54.37731,1523.50544
2022,LOCHEND 03-20-027-03W5,Alberta,51.31643,-114.39142,10924.6926,88.52206,13690.60473
2022,LOCHEND 03-20-027-03W5,Alberta,51.31643,-114.39142,2.34606,70.96913,1989.4817
2022,WESTWARD HO 6&07-08-033-04W5,Alberta,51.81492,-114.53026,0.00831,2.70048,75.62175
2022,WESTWARD HO 6&07-08-033-04W5,Alberta,51.81492,-114.53026,13896.12,26.4346,15672.1526
2022,WESTWARD HO 6&07-08-033-04W5,Alberta,51.81492,-114.53026,240.11216,7.3325,445.42216
2022,Olds 16-33-30-1W5,Alberta,51.6183,-114.075,96.76282,0.38214,107.50779
2022,Olds 16-33-30-1W5,Alberta,51.6183,-114.075,0.01918,0.77939,21.8421
2022,Olds 16-33-30-1W5,Alberta,51.6183,-114.075,17403.97562,127.32112,21447.11708
2022,Olds 16-33-30-1W5,Alberta,51.6183,-114.075,1.33602,54.11548,1516.56946
